sofifa_id,short_name,long_name,age,overall,weak_foot,skill_moves,team_position,pace,shooting,passing,dribbling,defending,physic,attacking_crossing,attacking_finishing,attacking_heading_accuracy,attacking_short_passing,attacking_volleys,skill_dribbling,skill_curve,skill_fk_accuracy,skill_long_passing,skill_ball_control,movement_acceleration,movement_sprint_speed,movement_agility,movement_reactions,movement_balance,power_shot_power,power_jumping,power_stamina,power_strength,power_long_shots,mentality_aggression,mentality_interceptions,mentality_positioning,mentality_vision,mentality_penalties,mentality_composure,defending_marking,defending_standing_tackle,defending_sliding_tackle,goalkeeping_diving,goalkeeping_handling,goalkeeping_kicking,goalkeeping_positioning,goalkeeping_reflexes
216282,R. Framberger,Raphael Framberger,23,67,3,2,RES,67,41,56,58,66,61,61,41,54,64,40,50,38,40,51,63,66,67,68,67,71,42,61,64,58,38,65,65,50,48,39,49,66,68,71,13,15,11,8,9
216483,T. Fosu,Tarique Fosu,23,67,3,4,LM,85,61,58,71,36,49,60,64,39,59,44,70,49,47,53,68,87,84,82,66,74,60,52,64,42,62,45,33,64,61,57,65,51,26,22,11,13,9,12,7
224010,José Suárez,José Aurelio Suárez García,23,67,3,1,SUB,,,,,,,20,19,18,23,17,13,17,14,26,25,48,46,49,56,54,53,53,42,65,20,20,17,11,32,29,47,10,15,18,68,64,70,67,69
224838,F. Dagerstål,Filip Dagerstål,22,67,3,2,RCB,64,43,58,58,64,75,55,37,59,64,34,53,46,38,61,64,60,67,61,65,50,65,80,74,76,40,70,66,36,55,37,70,64,65,64,7,9,8,15,13
225692,M. Bader,Matthias Bader,22,67,3,3,SUB,69,32,56,66,63,64,63,26,48,67,23,63,49,36,45,66,69,69,76,66,77,45,75,75,59,29,62,64,42,44,40,57,64,65,65,10,13,15,7,7
225853,R. Raveloson,Rayan Raveloson,22,67,2,2,LCM,73,58,64,69,64,67,57,53,62,72,57,67,46,41,65,70,75,72,76,61,68,68,56,72,69,62,60,65,53,64,54,69,64,64,67,8,12,8,15,12
225915,A. Fontana,Agustín Fontana,23,67,2,2,SUB,72,65,51,67,31,60,38,69,61,65,61,64,43,33,38,71,74,71,68,61,75,64,72,66,67,58,33,20,68,54,65,62,44,20,12,14,12,13,14,16
226164,B. Torrealba,Brian Torrealba,21,67,3,2,SUB,75,39,55,59,66,70,59,20,71,61,28,52,57,61,49,64,79,71,72,59,69,64,75,73,70,57,64,59,45,42,52,57,62,72,69,10,8,12,10,13
226266,J. Vargas,Jeisson Vargas,21,67,3,3,SUB,78,65,62,70,35,60,64,64,49,64,58,68,70,74,55,67,82,74,86,63,80,68,57,67,66,67,39,43,65,57,63,57,22,39,32,10,11,7,7,7
227370,M. Zetterer,Michael Zetterer,23,67,4,1,SUB,,,,,,,17,16,18,24,16,17,14,14,18,23,39,44,32,60,40,53,68,38,69,14,27,19,13,27,15,39,19,16,12,68,66,71,64,70
228151,J. Cullen,Josh Cullen,23,67,3,3,RDM,68,50,63,69,57,64,51,44,50,71,48,68,59,53,64,70,71,66,71,66,77,56,55,75,54,55,76,55,56,66,58,68,55,62,60,9,12,15,11,9
228762,G. Troupée,Giovanni Troupée,21,67,3,3,SUB,76,48,60,68,63,70,64,44,59,65,43,66,51,49,63,69,75,76,74,66,70,62,72,78,66,46,71,64,56,50,41,67,66,63,60,14,11,13,12,9
229942,A. Disasi,Axel Disasi,21,67,2,2,RCB,55,28,41,44,65,75,25,20,67,58,36,37,28,27,46,54,54,55,42,59,35,54,65,52,90,17,67,63,23,28,36,52,66,65,64,12,8,11,8,6
230568,N. Julan,Nathaël Julan,22,67,3,3,SUB,73,66,54,63,29,62,49,69,77,62,59,65,49,39,48,63,72,74,57,57,59,65,70,60,76,63,27,19,60,54,69,59,29,24,11,11,14,5,6,12
230584,Iury,Iury Lirio Freitas de Castilho,23,67,3,2,SUB,64,65,49,60,30,72,35,66,65,59,64,58,34,27,41,63,64,64,61,68,58,72,55,57,82,55,68,19,66,59,63,60,35,23,21,8,7,13,13,15
231351,Y. Urra,Yerko Urra,22,67,3,1,GK,,,,,,,17,8,12,29,8,13,15,13,28,35,23,26,22,62,35,50,60,24,71,9,29,9,4,46,21,46,11,9,13,66,65,66,68,67
231815,I. Ochoa,Iván Fernando Ochoa Chávez,22,67,3,3,SUB,63,47,66,65,64,67,58,45,62,72,32,63,67,47,74,70,69,58,66,60,52,62,59,57,75,40,61,62,58,61,46,67,60,69,62,13,11,8,10,10
232623,Y. Ideguchi,井手 口陽介,22,67,3,3,SUB,70,60,64,66,63,67,63,62,43,68,33,66,37,55,66,67,66,74,64,63,75,58,71,83,62,67,58,67,57,65,44,57,66,64,61,13,12,8,10,13
232658,D. Doekhi,Danilho Doekhi,21,67,3,2,RCB,58,38,55,58,65,75,39,33,64,67,31,53,36,31,65,65,50,64,61,60,55,58,69,68,82,28,67,64,40,54,38,65,67,66,59,9,9,10,13,14
233152,K. Itakura,板仓 晃,22,67,2,2,LCB,75,30,52,60,64,74,30,16,67,66,24,55,30,40,64,65,74,76,68,65,49,64,82,84,72,24,64,68,41,50,38,62,62,65,58,13,6,9,10,12
233808,S. Palombi,Simone Palombi,23,67,3,2,RS,69,63,56,62,35,65,58,67,68,57,64,60,47,49,57,65,73,65,62,65,59,61,57,66,72,59,46,40,70,56,52,55,19,36,37,9,11,13,6,7
234371,R. Descamps,Rémy Descamps,23,67,3,1,SUB,,,,,,,10,9,14,21,6,9,13,12,16,11,45,39,29,61,24,46,32,20,63,6,22,8,7,23,12,49,9,11,10,70,65,61,66,68
234635,N. Jambor,Nikola Jambor,23,67,4,2,SUB,65,52,64,67,66,72,62,40,57,70,52,68,43,45,67,70,59,69,62,63,54,67,62,81,71,66,66,70,47,62,40,67,66,67,63,7,5,13,13,15
235261,L. Bogdan,Luka Bogdan,23,67,2,2,SUB,59,32,44,49,67,70,27,28,69,59,32,44,36,23,50,56,55,63,60,47,45,41,74,55,79,33,64,64,30,36,36,60,65,69,69,10,6,8,12,6
235355,D. Duarte,Deroy Duarte,19,67,3,3,SUB,73,60,64,71,58,70,62,59,58,66,38,69,60,38,63,74,70,75,76,62,73,72,75,72,71,60,62,54,51,71,50,64,58,61,56,8,6,5,10,14
235670,R. Lundqvist,Ramon Pascal Lundqvist,22,67,3,3,LDM,73,60,66,70,55,60,69,59,45,64,52,69,70,64,65,72,74,73,71,63,68,63,50,72,64,61,38,63,59,69,55,64,52,60,45,6,7,14,6,9
236020,C. González,Cristian González,22,67,3,2,RCB,67,35,54,55,66,67,58,29,64,59,29,51,49,34,58,58,66,67,63,57,55,55,71,56,72,26,66,64,44,42,49,65,64,70,69,6,10,8,13,10
236217,P. Neumann,Phil Neumann,21,67,3,2,SUB,63,36,54,60,67,69,62,30,67,64,34,61,45,22,46,61,61,64,54,63,48,36,55,65,74,41,63,61,55,47,43,53,68,70,68,14,12,12,10,7
236279,I. Conté,Ibrahima Conté,23,67,2,2,RES,63,43,48,53,66,75,36,39,71,55,40,51,49,27,52,53,67,59,59,57,56,61,72,63,86,42,62,64,32,50,30,60,62,70,60,9,14,15,14,5
236454,S. Doumbia,Souleyman Doumbia,22,67,2,3,SUB,89,39,59,67,60,63,65,33,56,67,38,68,58,35,49,65,86,91,66,58,84,47,67,73,59,38,59,60,58,51,39,57,59,62,61,10,13,11,12,14
236458,A. Poúngouras,Achilléas Poúngouras,23,67,4,2,LCB,62,41,46,45,69,68,31,29,67,56,41,40,30,37,54,44,60,63,56,61,57,65,73,67,69,46,67,68,32,42,41,54,69,69,68,12,7,13,8,5
237469,Nouhou,Nouhou Tolo,22,67,2,3,LB,84,37,57,65,62,78,57,28,50,63,30,64,63,31,55,64,86,82,71,64,70,56,84,82,76,33,77,63,53,51,48,61,62,65,63,11,10,9,11,6
238759,Alex Pinto,Alexandre Reis Pinto,20,67,3,2,RB,72,46,52,65,64,77,61,38,51,60,48,66,61,34,42,69,70,73,51,71,49,54,70,76,77,52,79,69,58,38,39,48,63,65,64,13,8,10,12,11
239762,M. Sipľak,Michal Sipľak,23,67,3,2,LB,73,33,56,65,65,70,67,34,55,66,31,64,26,28,55,66,75,71,67,60,64,38,77,67,74,26,62,64,44,44,32,66,64,69,65,15,7,7,15,8
240780,S. Şahintürk,Sedat Şahintürk,23,67,3,2,SUB,80,70,57,65,37,55,61,70,39,59,54,62,66,40,56,63,81,80,79,74,74,74,41,77,49,72,44,22,66,54,64,69,55,32,27,7,9,6,12,9
241093,S. Oum Gouet,Samuel Oum Gouet,21,67,3,2,RDM,66,52,60,62,65,75,53,45,64,68,41,59,55,43,58,65,69,64,60,69,67,70,67,72,79,56,72,65,47,59,41,65,61,70,58,10,9,5,15,10
241804,O. Nor Afkan,Omid Nor Afkan,22,67,4,2,SUB,62,51,69,62,66,65,73,36,62,68,61,58,69,68,72,67,61,63,67,58,65,72,58,64,66,68,67,67,32,65,43,63,66,67,63,5,5,5,7,5
241973,Chris Ramos,Christopher Ramos de la Flor,22,67,3,3,SUB,78,64,48,61,28,61,36,66,69,56,59,62,44,35,41,64,72,82,64,61,36,66,76,54,73,60,35,17,63,54,65,56,31,20,21,11,10,9,8,7
243015,L. Romo,Luis Francisco Romo Barrón,24,67,3,2,RDM,67,29,37,42,67,70,27,25,71,50,29,34,28,31,35,51,68,66,38,59,54,44,73,63,77,21,60,62,27,30,46,60,64,72,68,11,9,13,9,12
243304,Zubiaurre,Andoni Zubiaurre Dorronsoro,22,67,3,1,RES,,,,,,,12,11,18,16,11,14,12,11,14,16,31,28,33,65,32,50,49,22,58,12,21,14,11,52,10,47,10,12,13,65,66,67,63,68
244020,André Ferreira,André Filipe M. Ribeiro Ferreira,23,67,2,1,SUB,,,,,,,19,17,12,24,13,18,17,12,23,24,38,39,59,63,55,42,71,33,76,17,27,19,11,41,20,35,12,14,18,68,67,56,65,70
244068,K. Schlotterbeck,Keven Schlotterbeck,22,67,3,2,SUB,58,22,52,49,67,69,24,17,62,67,15,43,29,32,64,54,53,62,54,60,54,31,58,64,75,19,62,64,24,57,39,56,68,70,66,13,14,11,10,8
244749,N. Aguerd,Nayef Aguerd,23,67,3,2,SUB,57,45,54,59,65,67,41,38,68,66,38,56,43,41,59,66,51,62,49,64,52,62,66,64,69,46,68,66,39,47,48,65,63,66,66,7,15,9,14,6
246321,D. Maeda,Daizen Maeda,21,67,3,3,SUB,90,62,58,69,30,61,58,65,56,63,58,65,64,57,49,70,91,90,88,66,72,63,72,80,56,54,45,31,64,57,60,65,28,24,21,5,9,5,9,12
247258,L. Ofori,Lawrence Ofori,21,67,3,3,SUB,70,55,63,73,58,62,60,51,48,67,48,73,63,41,64,74,67,72,68,72,71,69,47,74,61,53,54,58,57,64,53,72,60,59,58,10,13,13,12,14
252139,Filipe Soares,Filipe Miguel Barros Soares,20,67,3,2,LCM,66,60,64,68,51,63,50,54,51,70,61,67,67,53,66,70,67,65,62,69,67,77,54,74,65,59,45,58,65,67,53,64,51,49,38,12,14,13,13,11
205291,H. Stengel,Herman Sørby Stengel,23,67,4,3,LCM,59,60,67,68,57,71,64,55,45,68,47,67,70,70,64,68,68,52,72,66,75,68,57,78,69,64,72,64,62,67,65,68,55,62,47,15,9,10,13,13
208302,A. Gilbey,Alex Gilbey,24,67,3,3,RCM,76,60,62,66,62,78,51,54,64,68,57,64,57,56,66,63,74,78,79,59,76,70,84,89,79,67,59,63,59,64,56,61,57,66,64,13,14,14,10,7
208645,J. Moore-Taylor,Jordan Moore-Taylor,25,67,2,2,SUB,66,36,58,56,64,78,56,25,63,63,30,55,46,54,61,54,62,70,63,55,68,51,92,79,81,46,65,61,33,53,39,58,65,66,64,6,12,14,13,9
212248,F. Lohkemper,Felix Lohkemper,24,67,3,3,SUB,83,62,54,69,29,61,53,63,59,64,60,70,57,40,41,68,79,86,71,63,74,68,85,67,64,53,41,27,68,52,57,56,29,24,20,13,12,15,7,13
213089,G. Donyoh,Godsway Donyoh,24,67,3,3,LW,86,65,56,69,28,56,50,65,53,64,63,66,55,54,51,67,86,86,86,55,85,68,82,66,55,64,41,22,71,50,62,62,39,18,16,12,8,7,13,11
214877,H. Bjørdal,Henrik Rørvik Bjørdal,22,67,3,3,RM,70,60,67,67,49,75,74,61,58,68,56,68,58,45,65,68,65,74,68,61,51,63,71,69,86,60,58,50,61,67,48,67,37,57,53,8,14,12,8,11
214972,F. Bravo,Federico Bravo,25,67,2,2,SUB,56,45,58,60,64,78,51,37,57,64,34,58,40,45,62,63,48,62,57,65,53,52,77,79,77,54,80,66,60,60,52,56,61,68,64,13,9,11,7,9
215700,L. O'Nien,Luke O'Nien,24,67,4,2,SUB,75,59,63,63,63,72,57,58,64,66,60,59,60,52,66,66,74,76,71,59,75,58,65,90,66,60,64,60,57,64,59,57,62,65,61,9,14,8,14,10
215758,J. McCarthy,Jason McCarthy,23,67,3,2,SUB,73,52,61,64,64,76,63,49,60,62,41,63,56,63,59,64,74,73,67,62,68,60,75,85,75,51,69,64,58,57,51,60,65,65,64,9,13,11,8,10
216270,G. Honeyman,George Honeyman,24,67,3,3,SUB,73,61,64,70,61,67,61,66,48,66,50,73,57,58,62,69,71,75,62,62,66,64,55,72,63,47,72,46,59,66,64,65,66,68,66,11,15,16,10,8
219636,F. Manzano,Fabián Jorge Manzano Pérez,25,67,3,2,SUB,67,55,63,59,64,68,57,45,49,72,41,53,45,56,70,62,67,67,67,58,76,64,75,82,66,74,56,59,44,53,52,70,65,71,65,11,10,12,10,14
220185,B. Barker,Brandon Barker,22,67,4,3,SUB,91,58,59,67,29,56,61,60,38,64,41,66,55,44,52,65,92,91,76,59,74,62,38,65,59,51,44,24,60,58,58,55,29,29,31,11,6,8,9,7
220230,P. Bochniewicz,Paweł Bochniewicz,23,67,2,2,LCB,34,24,52,48,67,73,29,19,63,64,24,45,31,25,62,55,34,34,33,59,51,34,63,62,82,26,65,65,23,58,30,70,67,69,65,5,12,7,6,13
221121,D. Rodríguez,Darío Andrés Rodríguez Parra,24,67,3,4,SUB,77,66,63,69,46,59,48,65,49,72,71,66,49,60,58,67,76,78,85,69,77,66,65,73,61,67,33,44,72,68,68,68,55,42,34,15,16,15,8,15
221336,L. Houri,Lyes Houri,23,67,3,3,LCM,66,56,68,70,54,44,61,47,55,71,63,67,69,68,68,68,68,65,75,71,91,66,57,66,31,58,46,50,65,68,69,63,62,50,53,9,7,8,8,12
222572,Iván Villar,Iván Villar Martínez,21,67,2,1,RES,,,,,,,13,12,16,23,12,21,20,15,22,17,32,33,38,67,37,48,52,30,52,15,18,18,12,46,23,46,10,15,15,69,62,64,65,69
223866,S. Lovric,Sandi Lovric,21,67,3,2,SUB,46,56,59,67,62,67,47,53,55,68,41,67,38,41,63,69,54,39,59,71,63,64,58,75,66,60,64,64,59,60,48,66,58,66,61,11,10,12,13,7
224798,R. Gall,Romain Gall,24,67,4,3,SUB,82,68,60,72,39,49,58,65,38,63,71,70,67,60,53,69,87,78,88,62,78,77,75,69,42,67,34,48,62,61,58,64,50,24,35,13,10,12,9,10
225282,J. Devecchi,José Devecchi,23,67,2,1,RES,,,,,,,16,19,17,25,17,15,14,18,25,15,47,48,36,63,54,44,64,27,67,14,26,21,15,38,21,43,20,21,14,67,65,59,66,67
225434,S. Salazar,Sebastián Salazar,23,67,3,2,RES,57,38,55,58,62,72,36,34,33,68,36,53,31,35,62,65,50,62,51,70,59,42,50,81,73,38,63,67,56,58,43,60,66,65,59,9,8,9,11,9
225567,Eneko Capilla,Eneko Capilla González,24,67,2,3,RES,57,56,65,70,36,39,50,60,41,70,50,74,67,61,62,66,66,49,69,60,72,49,42,36,37,55,46,21,58,72,59,66,30,45,47,11,13,12,9,7
225956,B. Akintola,Babajide David Akintola,23,67,4,3,SUB,90,55,57,71,41,60,60,60,56,60,40,70,47,33,47,68,91,90,87,59,73,54,70,76,62,45,34,40,63,64,51,47,28,49,47,11,7,10,15,16
226556,J. Martinez,Jimmy Antonio Martínez,22,67,3,3,SUB,76,54,68,69,47,62,70,49,39,72,52,69,45,57,67,68,73,79,74,64,70,51,63,69,62,64,51,49,66,68,52,56,45,52,42,10,7,10,11,13
226705,D. Atanga,David Atanga,22,67,4,2,SUB,91,54,59,68,39,53,57,56,49,63,48,67,44,38,59,65,90,91,81,61,77,57,59,71,43,51,55,38,62,61,43,49,34,38,44,6,13,12,7,12
228120,K. Paal,Kenneth Paal,22,67,3,3,LB,79,52,66,71,62,68,65,47,60,68,58,71,67,50,63,70,78,80,74,65,80,62,77,71,65,50,67,66,65,68,45,70,61,62,61,11,15,9,13,12
229040,A. Nkaka,Aristote Nkaka,23,67,3,2,SUB,69,41,57,63,66,71,47,28,62,65,30,59,36,37,62,64,72,66,68,63,78,75,74,72,68,36,74,67,42,58,43,50,67,66,64,8,8,15,12,14
229249,J. Mulraney,Jake Mulraney,23,67,2,3,SUB,88,57,60,70,42,45,67,63,38,58,54,71,55,39,52,66,86,89,79,56,86,67,47,64,33,36,53,44,51,69,55,53,52,34,33,6,10,11,6,11
229286,T. Skarke,Tim Skarke,22,67,3,3,SUB,79,63,59,70,25,51,61,64,37,64,60,71,63,43,54,65,82,76,78,61,77,67,58,67,48,59,38,31,63,57,50,49,21,24,18,7,14,11,13,8
229648,J. Van Cleemput,Jules Van Cleemput,22,67,3,2,RB,72,31,62,60,63,73,67,17,57,62,36,57,47,35,65,62,70,73,65,62,69,47,67,80,69,33,74,61,62,64,44,65,62,67,65,10,14,11,13,12
229883,O. Duarte,William Omar Duarte Figueroa,23,67,2,3,ST,78,64,56,67,26,67,57,65,60,65,59,68,52,40,37,66,77,78,74,64,61,62,70,74,71,61,47,26,69,60,71,57,22,22,18,9,15,12,5,6
230561,J. Grot,Jay-Roy Grot,21,67,2,3,SUB,73,65,57,61,40,82,57,63,60,61,52,65,50,38,51,62,67,78,49,60,44,77,70,72,93,68,70,39,61,59,40,59,41,36,32,11,11,10,9,5
230829,A. Mozo,Alan Mozo,22,67,3,3,RB,77,34,57,66,64,61,67,33,54,64,35,64,34,38,61,65,79,76,80,62,73,29,55,75,57,34,56,62,53,42,47,60,64,67,65,6,12,9,7,13
230834,A. Peña,Alexis Peña,23,67,3,2,RCB,66,41,49,46,67,70,41,33,61,63,39,35,38,27,54,58,66,66,58,62,46,59,67,69,76,43,56,62,27,39,52,62,69,69,68,11,13,14,15,9
231071,Miquel Parera,Miquel Parera Pizá,23,67,3,1,SUB,,,,,,,19,11,17,20,15,12,11,17,18,21,38,37,42,55,52,47,55,44,41,15,27,13,12,29,21,40,13,18,20,72,64,62,61,72
231222,F. Henríquez,Fabián Henríquez,24,67,3,3,RES,71,56,62,66,67,72,57,48,56,66,57,64,55,58,64,68,66,75,68,66,65,74,68,73,69,57,78,72,65,63,50,67,65,69,66,9,12,5,9,8
231733,Curro Sánchez,Francisco Jose Sánchez Rodriguez,23,67,3,3,CAM,68,58,64,69,41,44,63,60,43,64,51,68,74,65,59,69,70,66,74,62,69,48,35,63,37,65,38,41,64,68,56,63,36,46,35,12,9,9,8,8
231886,A. Muyl,Alex Muyl,23,67,2,3,RM,77,57,58,67,65,80,65,57,70,63,43,66,58,30,55,67,77,77,77,62,66,65,80,87,76,49,80,65,66,51,53,53,71,62,54,9,13,11,12,6
232599,Y. Nakayama,中山 雄太,22,67,3,2,SUB,76,43,59,65,65,71,49,35,68,68,41,62,46,44,67,67,74,77,68,63,69,51,91,81,70,53,58,62,55,53,35,52,65,66,64,9,11,8,10,15
234198,D. Dankerlui,Damil Dankerlui,22,67,4,2,SUB,82,54,62,68,59,68,68,55,44,65,35,69,66,56,53,64,79,84,73,64,77,63,69,74,66,45,63,65,62,58,49,64,55,64,63,13,6,9,9,13
239010,Delmás,Julián Javier Delmás Germán,24,67,2,2,SUB,69,34,56,61,66,71,68,29,62,65,29,58,46,35,47,60,71,68,71,61,72,34,74,76,73,35,60,63,63,45,49,53,64,69,68,10,15,8,9,7
239499,K. Eisele,Kai Eisele,24,67,5,1,GK,,,,,,,8,7,9,16,5,4,13,13,19,11,20,18,39,52,21,47,40,29,68,7,31,13,2,38,12,31,10,12,9,68,66,63,66,73
242341,O. Mihálik,Ondřej Mihálik,22,67,3,3,SUB,80,63,54,69,29,59,52,65,61,53,58,69,56,46,49,70,79,80,74,66,49,69,65,56,62,54,54,27,64,62,62,63,34,18,20,9,7,13,10,7
242937,S. Ndlovu,Siphesihle Ndlovu,22,67,3,4,SUB,80,60,61,71,40,39,68,58,32,61,41,73,45,38,61,71,82,78,66,58,81,72,37,49,38,58,31,18,61,66,52,47,65,34,31,8,14,6,11,11
243716,S. van der Water,Silvester van der Water,22,67,3,3,RM,81,67,56,72,31,59,58,68,50,58,56,73,67,43,52,70,78,84,78,62,63,72,46,67,58,63,55,24,63,54,67,54,28,32,35,8,9,10,14,6
243793,Allan Sousa,Allan Gonçalves Sousa,22,67,3,4,SUB,86,64,62,73,23,64,59,66,57,63,58,71,62,65,55,70,84,88,90,65,91,65,85,75,61,58,54,25,63,66,68,65,24,14,13,7,8,12,15,15
244297,G. Beridze,Giorgi Beridze,22,67,3,3,RES,77,62,61,73,28,53,62,68,52,66,52,74,68,50,49,70,82,72,83,54,78,67,74,59,57,47,28,18,61,60,57,49,31,23,28,10,13,10,15,10
244832,S. Ferreira,Sebastián Ferreira,21,67,3,3,SUB,70,65,55,67,29,57,41,65,66,64,58,67,57,59,47,68,69,70,73,62,51,70,65,60,61,59,41,30,64,60,70,62,19,27,25,5,10,13,6,8
245383,T. Mavromatis,Theofanis Mavromatis,22,67,2,2,SUB,61,35,46,43,67,68,38,24,66,53,26,35,23,22,54,48,59,62,52,56,55,66,76,60,71,33,69,66,31,45,40,60,66,69,68,7,9,8,13,7
246834,Rúben Macedo,Rúben Daniel Fonseca Macedo,23,67,3,3,RM,73,64,62,73,26,55,64,61,31,63,52,72,73,63,54,70,75,72,83,62,85,70,70,66,52,67,46,20,64,62,68,70,32,25,21,6,11,14,8,13
251534,Eduardo Kau,Eduardo de Sousa Santos,20,67,3,2,SUB,55,40,50,53,66,73,39,31,65,60,30,51,49,56,52,59,57,53,45,59,41,64,47,59,83,35,71,64,37,42,65,67,66,71,60,8,11,10,9,6
252275,N. Šipčić,Nikola Šipčić,24,67,3,2,SUB,68,36,51,60,65,70,41,31,61,64,34,58,33,29,53,64,63,72,62,59,51,48,65,64,73,29,70,70,48,46,47,65,65,65,61,6,11,12,10,12
208001,Paulo Otávio,Paulo Otávio Rosa da Silva,24,67,3,2,RES,78,48,60,71,62,56,64,40,36,68,46,70,55,46,56,67,79,77,82,63,83,58,60,69,45,57,64,60,56,52,41,49,67,63,69,8,7,6,15,13
208668,D. Henen,David  Henen,23,67,4,3,SUB,78,64,56,71,24,63,62,64,54,61,54,73,51,52,45,71,74,81,76,56,63,68,67,59,70,64,47,28,67,52,53,64,19,19,12,11,14,15,16,9
211827,P. Klewin,Philipp Mickel Klewin,25,67,2,1,SUB,,,,,,,16,17,15,23,13,17,20,17,19,19,43,40,35,64,55,45,51,30,68,17,24,17,15,18,22,29,21,19,17,67,63,60,69,66
211857,Alex Muñoz,Alejandro José Muñoz Miguel,24,67,3,2,RCB,70,35,56,55,66,71,56,34,67,61,37,50,55,49,67,59,67,72,60,65,61,39,74,72,74,25,62,70,55,43,45,58,63,66,63,15,14,14,9,11
213933,L. Wahlqvist,Linus Wahlqvist,22,67,2,2,RCB,75,50,64,68,66,72,70,38,61,68,38,68,68,31,65,69,76,74,71,69,61,72,81,79,68,63,72,69,49,59,30,65,68,65,64,12,6,12,9,9
214318,N. Orellana,Nicolás Iván Orellana Acuña,23,67,2,3,LW,72,66,65,69,29,72,68,68,70,67,44,69,62,42,66,70,73,71,74,52,68,70,75,73,80,64,50,26,68,62,66,65,36,13,21,10,13,15,11,15
214715,L. Povea,Leonardo Nicolás Povea Pérez,25,67,3,3,SUB,76,61,63,66,63,64,53,59,54,71,49,64,48,59,70,68,77,75,63,63,80,65,57,62,64,67,70,68,64,57,56,63,62,65,60,16,13,15,8,15
215430,T. Lumanza Lembi,Tortol Lumanza Lembi,25,67,3,3,SUB,69,52,64,68,62,71,56,43,57,70,45,68,60,46,65,69,70,68,68,65,72,67,67,76,73,57,63,65,62,65,51,69,60,63,62,11,7,13,10,8
215443,P. Zinckernagel,Philip Zinckernagel,24,67,2,3,ST,85,58,62,71,41,64,64,57,38,63,48,71,65,54,56,67,89,82,90,62,73,63,42,73,62,56,65,38,59,63,56,61,51,38,24,12,10,8,8,13
216265,U. Ikpeazu,Uche Ikpeazu,24,67,3,2,RS,66,63,50,69,27,84,39,63,61,54,59,73,36,31,50,69,63,69,58,54,62,82,66,71,94,47,80,22,65,64,57,64,23,24,19,13,8,7,16,8
217794,B. Véjar,Bryan Alfonso Vejar Utreras,23,67,4,3,LB,89,55,62,67,62,66,63,50,53,65,50,67,59,58,60,65,88,89,77,68,65,61,52,69,68,60,59,61,64,58,47,55,63,63,62,7,14,12,9,10
219661,P. Jaroszyński,Paweł Jaroszyński,24,67,3,2,SUB,69,45,60,62,65,68,68,39,60,63,57,61,68,42,66,63,74,65,64,64,65,51,66,67,68,50,70,67,34,45,47,60,63,66,65,8,15,10,9,13
219767,O. Diakhité,Oumar Diakhité,25,67,2,2,RES,37,40,48,50,66,78,40,34,70,53,37,47,41,38,52,55,37,37,47,58,54,56,65,66,87,37,74,64,43,46,49,59,64,67,64,13,10,6,13,12
220028,S. Adekugbe,Sam Adekugbe,24,67,2,3,SUB,81,41,59,65,62,73,62,47,59,65,22,63,49,23,56,65,82,81,75,58,74,49,83,84,69,22,68,60,54,58,32,59,61,65,59,11,13,7,12,9
220569,E. Babayan,Edgar Babayan,23,67,4,3,LM,80,60,61,69,52,64,60,59,57,63,52,69,61,50,60,67,85,76,76,57,78,66,58,70,61,58,65,52,67,62,59,64,52,55,42,14,16,12,13,16
220708,B. Borrello,Brandon Borrello,23,67,4,4,RM,78,66,58,71,21,64,66,66,39,61,61,72,65,34,39,66,78,78,83,60,76,70,57,58,69,67,59,21,66,63,57,60,20,17,19,13,16,11,6,10
221197,F. Onyedinma,Fred Onyedinma,22,67,3,3,LW,86,60,60,67,43,70,61,63,58,62,41,67,52,40,60,66,85,87,79,57,65,62,63,69,76,56,57,45,64,61,60,65,40,42,38,13,13,6,8,9
222410,K. Veendorp,Keziah Veendorp,22,67,4,2,RCB,67,49,56,56,65,70,34,39,64,67,50,50,40,57,66,64,66,68,65,59,53,69,65,63,75,56,67,64,23,56,62,58,63,67,67,13,13,16,10,9
222773,L. Zander,Luca Zander,23,67,3,2,SUB,78,37,55,61,64,67,66,35,57,62,31,57,41,36,53,63,76,79,68,63,64,46,69,75,64,32,66,59,48,39,36,62,64,69,65,16,16,8,15,11
222843,Ronan,Ronan David Jeronimo,24,67,2,2,SUB,32,67,46,60,26,80,34,68,74,62,62,62,51,29,27,65,31,32,42,65,35,75,30,66,92,59,78,20,68,47,65,61,16,24,23,12,13,10,10,10
223255,A. Witry,Aslak Fonn Witry,23,67,2,2,RB,76,44,57,63,64,65,67,30,43,55,36,63,61,62,59,59,77,76,68,61,75,64,64,79,60,56,62,67,51,49,43,52,64,68,65,15,12,16,9,10
223738,X. Mous,Xavier Mous,23,67,2,1,GK,,,,,,,16,13,21,28,19,18,14,12,22,19,39,39,36,66,45,49,59,45,62,17,25,18,19,15,27,31,14,21,21,69,66,65,63,65
224995,W. Pacheco,Walmer Pacheco Mejía,24,67,2,2,RB,89,40,56,64,60,63,66,44,44,63,31,63,37,35,52,57,92,87,81,58,85,37,89,85,44,33,74,65,62,45,39,50,60,62,63,7,12,13,7,12
225636,L. Boeder,Lukas Boeder,22,67,3,2,RCB,67,31,54,56,67,71,54,23,63,64,30,48,33,35,55,63,66,68,62,68,63,49,90,71,74,27,57,67,38,45,42,63,67,69,68,8,12,9,7,11
